station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22010011,2021-05-26 00:00:00,9.158,21.279,0.411,16.197,14.268,34.689,101.196,61.398,31.276,115.567,0.884
CEG22010011,2021-05-26 01:00:00,8.842,18.992,0.397,16.165,14.417,34.689,101.169,62.28,31.063,112.769,0.64
CEG22010011,2021-05-26 02:00:00,8.653,18.837,0.385,16.174,14.473,34.689,101.124,63.176,30.84,116.668,0.587
CEG22010011,2021-05-26 03:00:00,8.61,19.247,0.382,16.228,14.291,34.689,101.079,63.309,30.915,120.567,0.562
CEG22010011,2021-05-26 04:00:00,8.738,18.252,0.379,16.132,14.442,34.689,101.074,64.15,30.581,113.85,0.533
CEG22010011,2021-05-26 05:00:00,9.333,20.231,0.379,15.785,14.032,34.689,101.097,64.337,30.425,114.13466666666666,0.644
CEG22010011,2021-05-26 06:00:00,10.203,22.616,0.522,16.127,14.597,34.689,101.114,65.042,30.403,114.41933333333333,0.68
CEG22010011,2021-05-26 07:00:00,11.018,24.801,0.418,15.842,13.038,34.689,101.178,62.664,30.934,114.704,0.594
CEG22010011,2021-05-26 08:00:00,11.068,25.523,0.389,15.689,12.622,34.689,101.249,58.101,32.117,113.11925,0.745
CEG22010011,2021-05-26 09:00:00,12.125,27.49,0.32,14.293,6.007,47.776,101.294,44.058,36.33,111.5345,0.925
CEG22010011,2021-05-26 10:00:00,12.066,30.354,0.3415,14.359,10.58,56.386,101.284,37.337,38.623,109.94975,0.895
CEG22010011,2021-05-26 11:00:00,13.136,34.05,0.363,15.054,13.505,51.99,101.251,33.154,40.097,108.365,0.973
CEG22010011,2021-05-26 12:00:00,10.348,24.537,0.3845,15.45,14.681,47.094,101.205,37.80200000000001,40.465,108.775,1.105
CEG22010011,2021-05-26 13:00:00,10.939,26.659,0.406,17.467,20.507,46.455,101.157,42.45,37.105,122.086,0.716
CEG22010011,2021-05-26 14:00:00,9.862,24.313,0.556,17.777,16.875,45.816,101.073,47.272,34.964,127.566,0.691
CEG22010011,2021-05-26 15:00:00,10.734,31.987,0.363,11.989,6.504,45.177,100.962,32.761,39.606,117.726,0.847
CEG22010011,2021-05-26 16:00:00,9.637,20.493,0.307,14.898,14.235,46.444,100.905,33.82533333333333,41.009,115.113,1.031
CEG22010011,2021-05-26 17:00:00,9.701,21.571,0.341,15.446,15.389,40.246,100.941,34.88966666666667,40.564,125.808,1.017
CEG22010011,2021-05-26 18:00:00,10.236,22.817,0.438,16.982,22.444,39.513666666666666,100.962,35.954,37.819,116.685,1.021
CEG22010011,2021-05-26 19:00:00,11.005,23.428,0.532,16.429,17.365,38.781333333333336,100.984,44.458,34.595,116.99,1.024
CEG22010011,2021-05-26 20:00:00,10.416,21.096,0.579,15.649,14.138,38.049,101.069,48.45,33.173,117.295,0.882
CEG22010011,2021-05-26 21:00:00,10.447,26.694,0.496,15.338,13.385,37.31666666666667,101.15,50.757,32.318,117.6,0.965
CEG22010011,2021-05-26 22:00:00,9.564,20.626,0.46,15.465,13.873,36.58433333333333,101.239,54.213,31.692,129.401,0.888
CEG22010011,2021-05-26 23:00:00,9.673,20.166,0.444,15.737,14.149,35.852000000000004,101.281,57.461,31.326,125.276,0.766
CEG22010011,2021-05-27 00:00:00,9.098,18.926,0.429,15.653,14.074,35.11966666666667,101.244,60.081,31.031,130.7125,0.715
CEG22010011,2021-05-27 01:00:00,8.765,18.369,0.407,15.64,13.281,34.38733333333333,101.201,60.178,30.822,136.149,0.558
CEG22010011,2021-05-27 02:00:00,8.922,19.149,0.397,15.957,13.905,33.655,101.164,60.89,30.749,125.203,0.614
CEG22010011,2021-05-27 03:00:00,8.919,18.717,0.39,16.104,14.214,32.922666666666665,101.161,61.451,30.703,135.212,0.384
CEG22010011,2021-05-27 04:00:00,8.962,19.206,0.383,16.141,14.159,32.190333333333335,101.159,61.288,30.677,136.381,0.505
CEG22010011,2021-05-27 05:00:00,9.091,20.164,0.383,15.831,14.208,31.458,101.155,61.721,30.531,120.586,0.541
