station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22010003,2021-05-26 00:00:00,10.49,14.783,0.442,14.276,13.213,33.013,100.789,61.69,31.768,291.753,1.534
CEG22010003,2021-05-26 01:00:00,10.213,14.635,0.412,14.276,12.966,33.013,100.758,62.102,31.68,294.066,1.962
CEG22010003,2021-05-26 02:00:00,9.816,14.207,0.394,14.276,12.984,33.013,100.713,61.981,31.572,296.481,1.303
CEG22010003,2021-05-26 03:00:00,8.648,8.593,0.396,14.276,15.946,33.013,100.671,65.492,30.961,265.793,0.772
CEG22010003,2021-05-26 04:00:00,8.981,11.288,0.412,14.276,17.251,33.013,100.662,68.591,30.126,301.583,1.422
CEG22010003,2021-05-26 05:00:00,9.909,12.6,0.407,14.276,12.308,33.013,100.688,66.573,30.468,299.087,1.006
CEG22010003,2021-05-26 06:00:00,11.218,16.805,0.413,14.276,13.44,33.013,100.703,66.069,30.645,285.022,1.334
CEG22010003,2021-05-26 07:00:00,12.475,19.574,0.42,14.276,9.34,33.013,100.775,62.912,31.365,309.773,1.799
CEG22010003,2021-05-26 08:00:00,12.317,18.005,0.398,13.041,5.269,47.2,100.848,54.138,33.682,306.821,1.827
CEG22010003,2021-05-26 09:00:00,12.55,16.252,0.354,12.457,5.399,54.493,100.887,46.608,36.121,287.375,1.457
CEG22010003,2021-05-26 10:00:00,11.928,17.948,0.334,12.151,5.086,63.071,100.88,40.664,38.0,268.183,1.486
CEG22010003,2021-05-26 11:00:00,10.731,13.347,0.3315,12.151,7.547,63.493,100.848,41.99133333333334,39.397,291.178,2.164
CEG22010003,2021-05-26 12:00:00,9.229,8.702,0.329,13.172,14.056,55.687,100.802,43.318666666666665,39.489,295.838,2.538
CEG22010003,2021-05-26 13:00:00,10.182,14.214,0.464,12.623666666666667,13.215,45.011,100.748,44.646,36.562,265.449,1.753
CEG22010003,2021-05-26 14:00:00,9.215,11.173,0.571,12.075333333333333,12.374,47.7,100.665,48.207,34.657,218.614,1.054
CEG22010003,2021-05-26 15:00:00,10.121,13.139,0.422,11.527,13.3325,50.389,100.562,39.778,36.977,260.839,2.027
CEG22010003,2021-05-26 16:00:00,10.563,12.231,0.428,13.231,14.291,55.663,100.5,40.558,36.68,290.481,2.245
CEG22010003,2021-05-26 17:00:00,9.912,11.355,0.444,13.457,12.49,48.681,100.536,41.371,36.102,274.514,2.162
CEG22010003,2021-05-26 18:00:00,10.618,11.02,0.469,13.84,13.839,45.201,100.556,43.313,35.528,319.996,1.945
CEG22010003,2021-05-26 19:00:00,11.456,14.463,0.503,14.44,14.693,35.92,100.579,47.248,34.564,298.91,1.84
CEG22010003,2021-05-26 20:00:00,10.736,12.16,0.488,14.515,13.047,32.897,100.661,49.639,33.555,299.055,1.928
CEG22010003,2021-05-26 21:00:00,10.284,11.607,0.463,14.507,12.105,33.017,100.743,51.247,32.851,283.931,2.034
CEG22010003,2021-05-26 22:00:00,10.806,14.088,0.454,14.485,13.459,34.941,100.829,54.679,32.262,302.112,2.457
CEG22010003,2021-05-26 23:00:00,11.163,14.254,0.45,14.518,13.677,33.517,100.872,57.71,31.906,297.05,1.699
CEG22010003,2021-05-27 00:00:00,10.759,13.993,0.434,14.551,13.142,32.229,100.835,59.748,31.697,296.062,1.363
CEG22010003,2021-05-27 01:00:00,10.318,13.492,0.416,14.42175,12.103,33.232625,100.789,60.107,31.483,290.069,1.43
CEG22010003,2021-05-27 02:00:00,10.531,14.699,0.403,14.2925,12.105,34.23625,100.754,60.865,31.355,281.673,1.301
CEG22010003,2021-05-27 03:00:00,10.794,13.912,0.394,14.16325,12.007,35.239875,100.75,61.349,31.25,301.113,1.634
CEG22010003,2021-05-27 04:00:00,10.617,16.4,0.388,14.033999999999999,12.567,36.2435,100.747,61.695,31.164,286.065,1.25
