station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22010018,2021-05-26 00:00:00,8.959,19.168,0.334,13.468,13.517,32.435,100.861,60.774,31.971,133.691,0.756
CEG22010018,2021-05-26 01:00:00,8.784,17.849,0.328,14.296,13.692,32.435,100.83,61.801,31.788,161.018,1.092
CEG22010018,2021-05-26 02:00:00,8.756,20.122,0.311,14.074,13.744,32.435,100.783,62.759,31.468,166.07,1.135
CEG22010018,2021-05-26 03:00:00,8.522,17.672,0.31266666666666665,14.87,14.265,32.435,100.741,64.757,31.164,164.802,1.122
CEG22010018,2021-05-26 04:00:00,8.517,17.179,0.31433333333333335,14.488,14.301,32.435,100.74,66.793,30.538,165.548,0.989
CEG22010018,2021-05-26 05:00:00,9.099,20.981,0.316,14.436,13.952,32.435,100.762,65.824,30.637,164.307,0.869
CEG22010018,2021-05-26 06:00:00,10.231,24.14,0.357,15.332,13.911,32.435,100.779,64.862,30.954,158.04,0.785
CEG22010018,2021-05-26 07:00:00,11.391,28.629,0.432,15.467,12.91,32.435,100.844,60.263,32.176,167.883,0.983
CEG22010018,2021-05-26 08:00:00,12.502,35.232,0.372,13.341,9.988,32.435,100.913,50.418,34.971,171.739,1.313
CEG22010018,2021-05-26 09:00:00,11.69,29.791,0.3626,17.502,11.097,45.892,100.954,43.292,37.249,164.278,1.257
CEG22010018,2021-05-26 10:00:00,9.894,17.667,0.3532,8.652,8.082,50.268,100.951,37.054,39.445,176.793,1.298
CEG22010018,2021-05-26 11:00:00,9.033,16.083,0.3438,12.076,11.305,41.306,100.914,33.476,40.577,170.77,1.228
CEG22010018,2021-05-26 12:00:00,8.408,15.393,0.33440000000000003,11.423,11.834,34.827,100.866,38.575,41.243,172.825,1.204
CEG22010018,2021-05-26 13:00:00,9.499,19.607,0.325,10.2335,8.835,43.736,100.823,43.674,37.556,148.023,0.849
CEG22010018,2021-05-26 14:00:00,7.854,13.885,0.541,9.044,5.836,42.620333333333335,100.737,48.433,35.224,167.605,0.598
CEG22010018,2021-05-26 15:00:00,8.782,16.506,0.48300000000000004,8.507,10.472,41.504666666666665,100.627,34.568,39.739,162.066,0.953
CEG22010018,2021-05-26 16:00:00,9.234,18.896,0.425,14.511,14.919,40.389,100.569,35.908,38.93,186.204,1.181
CEG22010018,2021-05-26 17:00:00,8.711,17.507,0.367,16.981,16.213,35.079,100.604,39.38,37.048,155.761,0.919
CEG22010018,2021-05-26 18:00:00,9.868,21.578,0.444,15.777,14.609,30.263,100.623,41.077,36.288,175.116,1.124
CEG22010018,2021-05-26 19:00:00,10.524,19.297,0.48,16.313,15.681,27.339,100.645,45.926,34.928,164.454,0.881
