station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22201002,2021-05-26 00:00:00,7.421,14.361,0.44,11.113,9.564,33.42,100.931,65.131,32.56,132.061,0.739
CEG22201002,2021-05-26 01:00:00,7.092,13.761,0.396,11.019,10.049,32.658,100.901,65.776,32.356,122.207,0.824
CEG22201002,2021-05-26 02:00:00,6.85,13.367,0.386,10.841,10.129,33.141,100.857,65.918,32.279,189.48,0.733
CEG22201002,2021-05-26 03:00:00,6.891,13.542,0.357,10.881,10.254,32.568,100.814,66.762,32.137,186.146,0.804
CEG22201002,2021-05-26 04:00:00,6.895,13.409,0.355,10.878,10.625,32.693,100.807,66.93,31.881,136.002,0.674
CEG22201002,2021-05-26 05:00:00,7.067,13.711,0.343,10.71,10.172,34.741,100.834,67.101,31.802,142.572,0.709
CEG22201002,2021-05-26 06:00:00,7.271,14.165,0.359,10.95,10.923,36.019,100.85,68.173,31.618,110.02,0.767
CEG22201002,2021-05-26 07:00:00,7.683,14.951,0.383,10.849,7.791,37.437,100.913,64.544,32.633,119.978,0.848
CEG22201002,2021-05-26 08:00:00,8.328,16.04,0.339,8.344,6.391500000000001,53.563,100.981,51.485,36.131,141.984,1.095
CEG22201002,2021-05-26 09:00:00,8.092,15.567,0.345,9.396,4.992,57.618,101.025,45.686,38.057,122.533,1.096
CEG22201002,2021-05-26 10:00:00,7.935,15.058,0.307,8.591,4.578,61.321,101.016,38.992,40.136,122.2,1.175
CEG22201002,2021-05-26 11:00:00,8.35,15.686,0.357,10.185,11.413,66.322,100.984,38.36,40.375,141.667,1.256
CEG22201002,2021-05-26 12:00:00,7.686,14.465,0.349,9.509,8.41,64.222,100.932,41.3435,40.712,116.546,1.531
CEG22201002,2021-05-26 13:00:00,7.57,15.212,0.425,12.962,9.257,56.026,100.889,44.327,37.124,121.769,1.279
CEG22201002,2021-05-26 14:00:00,7.004,13.576,0.47,11.227,10.104,59.939,100.802,44.654,36.513,113.854,1.165
CEG22201002,2021-05-26 15:00:00,7.072,13.744,0.395,8.224,4.014,59.886,100.697,38.709,38.71,124.687,1.237
CEG22201002,2021-05-26 16:00:00,7.433,14.326,0.404,12.419,6.436,72.432,100.636,40.096,38.86,65.625,1.998
CEG22201002,2021-05-26 17:00:00,7.697,14.747,0.45,9.444,8.858,56.248,100.671,40.941,38.34,55.208,1.427
CEG22201002,2021-05-26 18:00:00,8.541,15.893,0.482,10.055,4.86,57.064,100.698,42.7,37.606,72.743,1.47
CEG22201002,2021-05-26 19:00:00,9.41,17.272,0.524,12.607,13.504,47.931,100.717,48.416,35.786,90.776,1.433
CEG22201002,2021-05-26 20:00:00,9.046,16.65,0.535,11.569,12.616,41.885,100.803,51.852,34.606,128.965,1.069
CEG22201002,2021-05-26 21:00:00,8.27,15.494,0.517,10.62,10.622,42.29,100.885,53.925,33.821,160.883,1.017
CEG22201002,2021-05-26 22:00:00,7.738,14.815,0.457,10.857,10.8,43.004,100.971,57.095,33.118,104.348,1.033
CEG22201002,2021-05-26 23:00:00,7.779,14.882,0.452,11.219,10.617,39.82,101.014,59.614,32.833,138.122,0.948
CEG22201002,2021-05-27 00:00:00,7.524,14.49,0.43,10.853,10.273,40.209,100.977,62.292,32.549,118.148,1.015
CEG22201002,2021-05-27 01:00:00,7.256,13.989,0.438,9.983,8.53,36.427,100.937,62.603,32.295,135.409,0.785
CEG22201002,2021-05-27 02:00:00,7.19,13.839,0.399,10.311,10.168,37.584,100.901,63.709,32.071,169.478,0.78
CEG22201002,2021-05-27 03:00:00,7.131,13.859,0.383,10.589,9.858,37.67,100.901,64.604,31.9,158.8,0.825
CEG22201002,2021-05-27 04:00:00,6.986,13.606,0.373,10.5,10.131,36.731,100.895,64.968,31.799,123.71,0.742
CEG22201002,2021-05-27 05:00:00,7.018,13.593,0.35,10.1,9.514,37.119,100.894,65.126,31.825,144.856,0.659
CEG22201002,2021-05-27 06:00:00,7.187,14.027,0.384,10.792,9.968,38.23,100.941,65.905,31.918,149.822,0.669
CEG22201002,2021-05-27 07:00:00,7.54,14.704,0.41,10.63,7.027,37.316,100.998,61.446,33.382,156.756,0.752
CEG22201002,2021-05-27 08:00:00,8.157,15.634,0.381,8.808,3.829,47.072,101.046,48.766,37.343,143.437,1.087
CEG22201002,2021-05-27 09:00:00,8.063,15.355,0.349,8.413,4.221,54.29,101.059,44.548,38.687,82.2,1.298
CEG22201002,2021-05-27 10:00:00,7.881,15.039,0.397,8.922,7.846,57.041,101.065,43.463,38.57,93.785,1.289
CEG22201002,2021-05-27 11:00:00,8.073,15.253,0.39,10.029,11.885,55.928,101.067,44.104,38.003,109.5,1.148
CEG22201002,2021-05-27 12:00:00,8.342,15.543,0.506,9.373000000000001,8.2875,52.032,101.017,55.179,34.834,88.509,1.357
CEG22201002,2021-05-27 13:00:00,7.649,14.503,0.386,8.717,4.69,52.78,100.946,42.808,38.673,139.081,1.228
CEG22201002,2021-05-27 14:00:00,6.781,13.154,0.392,10.015,5.914,57.223,100.883,46.164,36.781,127.527,1.156
CEG22201002,2021-05-27 15:00:00,7.121,13.765,0.392,9.186,7.138,60.802,100.817,42.215,38.325,77.069,1.314
CEG22201002,2021-05-27 16:00:00,7.228,13.97,0.408,8.323,6.279,56.175,100.793,41.007,38.394,98.004,1.565
CEG22201002,2021-05-27 17:00:00,8.038,15.238,0.503,11.216,13.975,57.608,100.78,44.898,37.499,143.131,1.056
CEG22201002,2021-05-27 18:00:00,9.043,16.809,0.561,11.21,13.625,50.462,100.787,46.655,36.484,104.981,0.957
CEG22201002,2021-05-27 19:00:00,9.356,17.19,0.501,10.297,11.281,49.229,100.852,50.049,35.274,118.435,1.113
CEG22201002,2021-05-27 20:00:00,9.725,17.685,0.533,10.859,11.467,45.031,100.929,53.614,34.383,74.7,1.072
CEG22201002,2021-05-27 21:00:00,8.527,15.93,0.494,10.836,10.949,43.091,101.002,57.025,33.678,96.983,1.183
CEG22201002,2021-05-27 22:00:00,8.355,15.851,0.479,11.375,10.946,43.768,101.033,60.724,33.179,124.822,0.887
CEG22201002,2021-05-27 23:00:00,8.35,16.017,0.471,10.894,10.742,42.691,101.038,64.079,32.738,139.341,0.987
CEG22201002,2021-05-28 00:00:00,8.22,15.72,0.447,10.144,10.191,41.682,101.016,65.585,32.412,114.277,0.842
CEG22201002,2021-05-28 01:00:00,7.61,14.721,0.421,9.801,7.869,40.766,100.982,65.624,32.213,102.667,0.955
CEG22201002,2021-05-28 02:00:00,7.612,14.619,0.446,10.202,10.079,40.824,100.946,65.861,32.135,150.955,0.636
