station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22050043,2021-05-26 00:00:00,5.158,10.195,0.441,28.975,14.17,48.879,100.874,62.93,31.873,131.811,0.762
CEG22050043,2021-05-26 01:00:00,5.095,10.316,0.423,28.975,14.199,44.768,100.85,63.646,31.699,152.861,0.609
CEG22050043,2021-05-26 02:00:00,4.943,10.002,0.409,28.975,14.114,42.874,100.801,64.037,31.575,175.481,0.514
CEG22050043,2021-05-26 03:00:00,5.264,10.349,0.403,28.975,13.882,40.535,100.758,64.616,31.543,163.22,0.473
CEG22050043,2021-05-26 04:00:00,4.99,9.5,0.395,28.975,13.592,41.184,100.759,64.565,31.294,148.22,0.458
CEG22050043,2021-05-26 05:00:00,5.787,11.412,0.399,28.975,14.529,45.481,100.779,65.413,31.049,156.329,0.515
CEG22050043,2021-05-26 06:00:00,6.839,13.615,0.424,28.975,14.998,48.081,100.795,66.313,30.978,154.181,0.607
CEG22050043,2021-05-26 07:00:00,7.605,15.688,0.447,28.975,12.608,47.957,100.865,64.179,31.484,149.106,0.577
CEG22050043,2021-05-26 08:00:00,7.255,14.033,0.401,28.975,7.011,51.361,100.93,58.049,33.011,140.512,0.798
CEG22050043,2021-05-26 09:00:00,5.632,12.139,0.321,28.975,9.502666666666666,65.407,100.974,46.068,36.709,117.025,0.942
CEG22050043,2021-05-26 10:00:00,5.044,9.757,0.34625,26.55,11.994333333333334,77.563,100.962,38.688,39.139,114.22,1.125
CEG22050043,2021-05-26 11:00:00,4.811,9.109,0.3715,26.374,14.486,90.342,100.925,36.238,40.239,126.64,1.013
CEG22050043,2021-05-26 12:00:00,3.603,6.821,0.39675,27.289,11.155,75.234,100.875,34.519,40.231,126.725,1.42
CEG22050043,2021-05-26 13:00:00,7.495,18.409,0.422,28.006,11.0045,94.839,100.83,46.401,36.823,143.789,0.992
CEG22050043,2021-05-26 14:00:00,6.276,13.598,0.573,30.497,10.854,75.68,100.75,54.724,34.45,198.506,1.026
CEG22050043,2021-05-26 15:00:00,4.822,10.142,0.353,28.125999999999998,10.7035,81.873,100.637,39.193,38.282,125.137,1.067
CEG22050043,2021-05-26 16:00:00,4.232,8.949,0.34199999999999997,25.755,10.553,88.066,100.583,33.124,41.297,105.775,1.492
CEG22050043,2021-05-26 17:00:00,4.051,8.14,0.331,27.371,15.739,83.651,100.62,33.414,40.963,118.194,1.337
CEG22050043,2021-05-26 18:00:00,4.487,8.122,0.422,29.08,18.163,74.153,100.642,36.144,39.338,121.881,0.928
CEG22050043,2021-05-26 19:00:00,5.954,10.377,0.55,29.605,16.2425,74.889,100.664,44.72,35.892,119.51,0.909
CEG22050043,2021-05-26 20:00:00,6.219,9.954,0.571,30.13,14.322,49.642,100.744,49.893,34.055,143.296,0.824
CEG22050043,2021-05-26 21:00:00,5.453,9.621,0.545,30.655,11.707,52.684,100.819,52.4,33.065,157.935,0.777
CEG22050043,2021-05-26 22:00:00,5.247,10.176,0.491,30.569333333333333,13.982,57.398,100.919,55.585,32.337,142.791,0.72
