station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22010052,2021-05-26 00:00:00,4.993,9.826,0.446,10.869,12.547,40.79,100.906,65.948,31.177,183.301,0.352
CEG22010052,2021-05-26 01:00:00,4.497,8.516,0.381,11.0,12.489,41.599,100.87,67.437,30.915,183.426,0.348
CEG22010052,2021-05-26 02:00:00,4.424,8.603,0.382,10.974,11.956,45.553,100.826,67.546,30.881,224.594,0.362
CEG22010052,2021-05-26 03:00:00,5.166,11.182,0.454,12.129,12.998,41.268,100.78,67.605,30.927,206.629,0.451
CEG22010052,2021-05-26 04:00:00,6.293,14.824,0.609,12.37,14.388,40.626,100.771,69.392,30.52,169.611,0.391
CEG22010052,2021-05-26 05:00:00,5.09,10.842,0.479,12.03,12.882,40.718,100.796,70.883,30.158,178.097,0.375
CEG22010052,2021-05-26 06:00:00,5.149,10.518,0.38,12.275,12.604,39.009,100.816,70.905,30.063,205.255,0.376
CEG22010052,2021-05-26 07:00:00,6.134,12.886,0.334,12.157,10.881,40.732,100.883,65.715,31.449,195.718,0.505
CEG22010052,2021-05-26 08:00:00,8.556,19.133,0.258,8.772,7.803,42.455,100.952,57.074,33.396,171.317,0.682
CEG22010052,2021-05-26 09:00:00,8.016,15.97,0.232,7.21,7.138,54.697,100.994,49.892,35.187,184.219,0.787
CEG22010052,2021-05-26 10:00:00,7.109,14.986,0.181,7.118,7.632,60.879,100.99,44.377,36.517,184.683,0.747
CEG22010052,2021-05-26 11:00:00,5.852,11.192,0.167,7.649,7.456,58.342,100.967,36.962,39.73,175.367,0.927
CEG22010052,2021-05-26 12:00:00,4.807,10.466,0.22699999999999998,9.12,10.864,64.401,100.914,41.1595,41.092,191.369,0.891
CEG22010052,2021-05-26 13:00:00,6.355,17.893,0.287,8.736,11.227,59.3105,100.864,45.357,36.104,226.804,0.858
CEG22010052,2021-05-26 14:00:00,4.956,11.629,0.278,8.352,11.59,54.22,100.772,38.726,38.091,169.083,0.939
CEG22010052,2021-05-26 15:00:00,4.927,11.381,0.122,8.794,9.077,53.49,100.675,38.137,40.855,163.471,0.873
CEG22010052,2021-05-26 16:00:00,5.788,12.33,0.174,8.982,11.224,64.274,100.635,37.548,41.285,151.996,0.905
CEG22010052,2021-05-26 17:00:00,5.423,11.293,0.222,9.215,12.629,64.572,100.663,36.958999999999996,40.965,168.59,0.791
CEG22010052,2021-05-26 18:00:00,7.154,16.866,0.342,10.347,12.562,60.749,100.682,36.37,39.049,197.335,0.794
CEG22010052,2021-05-26 19:00:00,7.185,16.874,0.474,12.318,11.8825,63.443,100.701,45.157,35.604,196.679,0.736
CEG22010052,2021-05-26 20:00:00,7.582,16.443,0.467,9.989,11.203,42.335,100.776,50.663,33.644,175.964,0.634
CEG22010052,2021-05-26 21:00:00,6.572,15.078,0.422,9.185,9.698,45.036,100.86,53.776,32.579,203.39,0.601
CEG22010052,2021-05-26 22:00:00,6.447,15.423,0.358,9.319,11.158,49.995,100.946,57.182,31.929,177.623,0.545
CEG22010052,2021-05-26 23:00:00,6.149,14.001,0.446,9.723,11.875,50.524,100.989,60.466,31.509,211.844,0.487
CEG22010052,2021-05-27 00:00:00,6.612,16.515,0.381,10.583,12.239,47.369,100.946,63.084,31.212,218.181,0.366
CEG22010052,2021-05-27 01:00:00,5.54,12.412,0.363,10.658,12.143,43.402,100.9,64.066,30.982,203.6,0.325
