station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22201005,2021-05-26 00:00:00,4.161,13.546,0.569,15.137,12.157,15.807,100.66,56.854,32.845,113.189,1.35
CEG22201005,2021-05-26 01:00:00,4.322,13.982,0.497,14.725,11.186,17.153,100.63,57.476,32.703,149.959,1.015
CEG22201005,2021-05-26 02:00:00,5.765,15.744,0.477,14.841,14.758,15.569,100.587,57.765,32.532,154.662,0.758
CEG22201005,2021-05-26 03:00:00,6.16,15.687,0.488,15.494,15.834,16.368,100.544,60.454,32.125,128.436,1.058
CEG22201005,2021-05-26 04:00:00,6.221,16.547,0.44,15.381,14.864,18.186,100.54,65.695,30.937,137.699,0.716
CEG22201005,2021-05-26 05:00:00,5.57875,12.638,0.415,15.268,13.694,14.341,100.562,64.379,31.016,120.907,1.173
CEG22201005,2021-05-26 06:00:00,4.9365000000000006,18.908,0.481,15.859,14.319,15.787,100.58,63.584,31.3,112.825,1.409
CEG22201005,2021-05-26 07:00:00,4.29425,13.454,0.505,15.39,5.929,17.918,100.651,53.51,34.094,131.377,1.313
CEG22201005,2021-05-26 08:00:00,3.652,13.463,0.517,14.004,7.81,21.096,100.714,44.794,36.945,121.736,1.519
CEG22201005,2021-05-26 09:00:00,3.854,13.168,0.469,15.072,13.382,36.012,100.752,43.375,37.218,127.223,1.142
CEG22201005,2021-05-26 10:00:00,3.869,13.06,0.403,13.966,8.502,39.748,100.745,38.382,38.765,127.931,1.39
CEG22201005,2021-05-26 11:00:00,3.884,12.163,0.312,14.296,10.975,44.456,100.703,39.18666666666667,40.967,112.615,1.896
CEG22201005,2021-05-26 12:00:00,3.899,11.849,0.369,14.262,13.275,43.948,100.655,39.99133333333333,42.03,105.669,2.222
CEG22201005,2021-05-26 13:00:00,3.914,12.399,0.426,12.322333333333333,14.099499999999999,41.861,100.608,40.796,38.667,119.567,1.448
CEG22201005,2021-05-26 14:00:00,3.929,10.925,0.572,10.382666666666667,14.924,27.926,100.53,43.976,36.584,108.95949999999999,1.08
CEG22201005,2021-05-26 15:00:00,3.944,10.678,0.417,8.443,14.314,27.786,100.417,41.94,40.417,98.352,1.463
CEG22201005,2021-05-26 16:00:00,3.959,10.653,0.343,14.027,13.704,39.725,100.358,39.903999999999996,41.454,107.661,1.87
CEG22201005,2021-05-26 17:00:00,3.9739999999999998,10.98,0.411,14.386,13.838,36.855,100.393,37.868,41.315,127.3,1.482
CEG22201005,2021-05-26 18:00:00,3.989,13.776,0.533,14.552,14.143333333333333,37.292,100.414,35.832,38.546,125.442,1.246
CEG22201005,2021-05-26 19:00:00,5.919,15.837,0.696,14.718,14.448666666666666,28.9,100.436,41.6,36.338,115.982,1.528
CEG22201005,2021-05-26 20:00:00,5.444,15.47,0.701,14.884,14.754,19.312,100.521,44.788,34.987,111.144,1.339
CEG22201005,2021-05-26 21:00:00,8.908,19.481,0.655,14.245,12.033,22.416,100.6,46.928,34.076,129.635,1.743
CEG22201005,2021-05-26 22:00:00,6.625,16.233,0.608,15.015,11.564,27.916,100.688,50.594,33.337,140.006,1.246
CEG22201005,2021-05-26 23:00:00,6.795,17.184,0.586,14.709,10.939,20.888,100.74,53.004,33.067,147.193,0.952
CEG22201005,2021-05-27 00:00:00,9.239,20.697,0.625,14.614,15.315,20.07,100.705,55.187,32.801,139.825,0.9
CEG22201005,2021-05-27 01:00:00,6.492,16.923,0.508,14.087,12.842,15.468,100.658,55.712,32.528,165.096,0.773
CEG22201005,2021-05-27 02:00:00,6.464,16.741,0.48,14.776,12.488,16.542,100.628,56.174,32.429,161.37,0.617
CEG22201005,2021-05-27 03:00:00,5.904,15.706,0.45,15.078,12.415,17.866,100.623,56.746,32.323,149.738,0.773
CEG22201005,2021-05-27 04:00:00,5.665375,12.424,0.385,15.287,13.829,18.272,100.619,57.52,32.104,163.246,0.696
