station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG22050062,2021-05-26 00:00:00,3.319,6.492,0.218,24.009,2.0,61.388,100.791,65.063,31.45,93.365,2.429
CEG22050062,2021-05-26 01:00:00,3.318,6.341,0.2,22.384,2.0,61.138,100.764,66.113,31.265,102.369,2.085
CEG22050062,2021-05-26 02:00:00,3.25,6.369,0.183,20.45,2.0,61.839,100.718,66.229,31.183,89.79,2.187
CEG22050062,2021-05-26 03:00:00,3.182,6.361,0.18,18.922,2.0,62.365,100.673,67.058,31.112,93.714,1.959
CEG22050062,2021-05-26 04:00:00,3.513,6.839,0.175,18.417,2.0,62.242,100.664,67.01,30.877,114.502,1.723
CEG22050062,2021-05-26 05:00:00,3.811,7.325,0.184,19.978,2.0,61.565,100.69,67.363,30.806,114.009,1.477
CEG22050062,2021-05-26 06:00:00,4.491,9.479,0.203,24.52,2.0,59.558,100.708,68.223,30.738,125.557,1.856
CEG22050062,2021-05-26 07:00:00,5.201,10.688,0.215,20.272,2.0,61.755,100.78,65.852,31.169,121.934,2.179
CEG22050062,2021-05-26 08:00:00,5.441,11.091,0.198,13.839,2.0,64.474,100.844,60.899,32.135,115.671,2.571
CEG22050062,2021-05-26 09:00:00,5.647,11.385,0.19720000000000001,3.727,2.0,71.456,100.884,53.187,34.16,102.211,2.284
CEG22050062,2021-05-26 10:00:00,5.462,11.624,0.19640000000000002,3.0,2.0,83.002,100.876,42.991,37.068,106.371,2.686
CEG22050062,2021-05-26 11:00:00,5.412,10.0,0.1956,3.0,2.0,87.528,100.842,40.373,38.174,98.056,2.947
CEG22050062,2021-05-26 12:00:00,4.276,8.469,0.1948,3.0,2.0,85.73,100.793,38.626,38.204,92.473,2.915
CEG22050062,2021-05-26 13:00:00,4.987,10.969,0.194,15.07,2.0,78.948,100.745,46.605,35.902,105.966,2.412
CEG22050062,2021-05-26 14:00:00,3.771,7.433,0.325,30.072,2.0,66.164,100.665,47.19,35.076,100.04,1.676
CEG22050062,2021-05-26 15:00:00,3.993,7.887,0.2445,3.0,2.0,87.029,100.558,36.464,38.769,90.896,3.318
CEG22050062,2021-05-26 16:00:00,4.83,9.302,0.164,3.0,2.0,89.303,100.496,37.041,39.159,84.227,3.156
CEG22050062,2021-05-26 17:00:00,4.863,9.048,0.252,5.834,2.0,79.148,100.535,41.048,37.076,95.803,2.994
CEG22050062,2021-05-26 18:00:00,5.004,8.903,0.279,12.325,2.0,74.35,100.552,44.106,35.654,86.329,3.34
CEG22050062,2021-05-26 19:00:00,5.597,10.299,0.328,26.285,2.0,66.598,100.576,48.955,34.368,94.379,2.882
CEG22050062,2021-05-26 20:00:00,5.23,9.243,0.314,26.638,2.0,64.877,100.66,52.371,33.305,107.622,2.687
CEG22050062,2021-05-26 21:00:00,4.55,8.322,0.282,25.106,2.0,64.562,100.739,54.597,32.448,102.927,3.267
CEG22050062,2021-05-26 22:00:00,4.214,8.142,0.259,28.322,2.0,62.459,100.833,57.724,31.811,111.849,2.974
CEG22050062,2021-05-26 23:00:00,3.92,7.705,0.24,27.791,2.0,62.113,100.874,60.341,31.576,110.15,2.621
CEG22050062,2021-05-27 00:00:00,3.692,7.187,0.225,26.538,2.0,61.988,100.838,62.93,31.336,114.431,2.226
CEG22050062,2021-05-27 01:00:00,3.445,6.598,0.205,22.818,2.0,62.299,100.797,63.24,31.136,93.216,1.822
CEG22050062,2021-05-27 02:00:00,3.497,6.938,0.199,20.092,2.0,63.02,100.76,64.698,31.007,98.339,1.692
CEG22050062,2021-05-27 03:00:00,3.589,7.196,0.191,16.123,2.0,64.309,100.756,65.659,30.839,89.885,1.85
CEG22050062,2021-05-27 04:00:00,3.523,7.23,0.178,14.96,2.0,64.835,100.751,65.516,30.744,93.5,1.744
CEG22050062,2021-05-27 05:00:00,3.597,6.791,0.185,16.103,2.0,64.386,100.749,65.158,30.792,113.07,1.696
CEG22050062,2021-05-27 06:00:00,4.037,8.27,0.201,18.81,2.0,63.824,100.798,66.213,30.92,115.846,1.983
CEG22050062,2021-05-27 07:00:00,4.608,9.593,0.243,17.373,2.0,63.998,100.855,64.92,31.338,86.221,2.148
CEG22050062,2021-05-27 08:00:00,4.542,9.403,0.194,8.879,2.0,68.278,100.902,61.179,32.124,109.534,2.804
CEG22050062,2021-05-27 09:00:00,4.863,9.863,0.21325,3.584,2.0,74.668,100.92,53.39,34.189,85.398,2.719
CEG22050062,2021-05-27 10:00:00,4.708,9.205,0.2325,3.0,2.0,81.175,100.926,47.282,35.912,95.024,2.598
CEG22050062,2021-05-27 11:00:00,4.66,8.866,0.25175000000000003,3.0,2.0,84.624,100.919,44.726,36.524,70.105,2.693
CEG22050062,2021-05-27 12:00:00,3.697,6.329,0.271,19.841,2.0,69.141,100.878,57.732,32.912,89.913,2.312
CEG22050062,2021-05-27 13:00:00,4.543,9.506,0.22000000000000003,3.0,2.0,81.768,100.8,42.064,37.576,103.413,2.835
CEG22050062,2021-05-27 14:00:00,3.661,6.809,0.169,4.626,2.0,77.646,100.736,44.976,36.008,95.618,2.774
CEG22050062,2021-05-27 15:00:00,4.657,10.028,0.199,3.0,2.0,86.825,100.669,38.232,38.875,100.44,3.331
CEG22050062,2021-05-27 16:00:00,4.255,8.264,0.229,3.0,2.0,91.316,100.651,37.325,38.902,93.287,3.057
CEG22050062,2021-05-27 17:00:00,5.344,10.736,0.259,7.742,2.0,79.692,100.632,43.923,36.856,102.604,2.53
CEG22050062,2021-05-27 18:00:00,5.909,10.962,0.317,19.069,2.0,70.57,100.64,48.126,34.956,99.391,2.326
CEG22050062,2021-05-27 19:00:00,5.668,9.963,0.317,23.491,2.0,67.365,100.7,50.496,34.032,105.435,2.776
CEG22050062,2021-05-27 20:00:00,6.141,10.056,0.309,26.314,2.0,65.093,100.782,53.755,33.201,108.866,2.599
CEG22050062,2021-05-27 21:00:00,5.372,9.23,0.299,26.62,2.0,64.436,100.857,56.98,32.558,92.661,2.801
CEG22050062,2021-05-27 22:00:00,4.89,9.323,0.279,28.742,2.0,63.821,100.889,61.222,31.96,109.564,2.521
CEG22050062,2021-05-27 23:00:00,4.859,9.446,0.26,27.4,2.0,63.891,100.892,64.439,31.577,100.555,2.957
CEG22050062,2021-05-28 00:00:00,4.774,9.079,0.235,22.3,2.0,65.121,100.872,65.13,31.382,102.589,2.727
CEG22050062,2021-05-28 01:00:00,4.225,7.987,0.22,19.321,2.0,65.233,100.833,65.574,31.132,114.068,2.429
CEG22050062,2021-05-28 02:00:00,4.049,7.981,0.205,14.535,2.0,66.383,100.798,66.214,30.991,109.769,1.928
CEG22050062,2021-05-28 03:00:00,3.97,7.966,0.194,17.269,2.0,65.669,100.787,67.181,30.874,101.895,1.898
CEG22050062,2021-05-28 04:00:00,4.062,7.468,0.197,17.05,2.0,65.599,100.796,68.969,30.669,112.67,1.456
CEG22050062,2021-05-28 05:00:00,3.661,7.477,0.198,15.084,2.0,66.328,100.859,68.563,30.675,97.858,1.448
CEG22050062,2021-05-28 06:00:00,4.087,7.884,0.207,18.301,2.0,63.987,100.909,68.199,30.69,87.081,1.86
CEG22050062,2021-05-28 07:00:00,4.402,9.215,0.221,16.428,2.0,63.751,100.956,65.081,31.126,117.791,1.927
CEG22050062,2021-05-28 08:00:00,4.965,9.624,0.201,8.58,2.0,68.075,101.0,61.203,31.868,77.046,2.102
CEG22050062,2021-05-28 09:00:00,4.988,9.404,0.1925,3.121,2.0,76.352,101.028,52.348,34.023,94.169,2.261
CEG22050062,2021-05-28 10:00:00,5.508,10.889,0.184,3.0,2.0,88.837,101.031,39.529,38.568,91.856,1.973
CEG22050062,2021-05-28 11:00:00,5.096,9.498,0.17550000000000002,3.0,2.0,95.782,100.995,36.878,39.67,126.309,1.542
CEG22050062,2021-05-28 12:00:00,5.541,10.628,0.167,3.0,2.0,98.368,100.924,40.204,39.108,231.312,1.171
CEG22050062,2021-05-28 13:00:00,5.26,9.848,0.19,3.0,2.0,96.308,100.845,38.841,39.874,243.482,1.055
CEG22050062,2021-05-28 14:00:00,5.883,10.698,0.257,9.885,2.0,89.794,100.753,44.287,39.054,228.737,1.004
CEG22050062,2021-05-28 15:00:00,5.455,10.2,0.332,9.132,2.0,84.721,100.664,45.203,38.832,183.95,0.898
CEG22050062,2021-05-28 16:00:00,6.092,11.366,0.239,3.0,2.0,96.634,100.605,39.253,40.506,210.263,1.13
CEG22050062,2021-05-28 17:00:00,6.778,12.475,0.353,14.639,2.0,80.377,100.597,49.696,37.143,211.957,1.11
CEG22050062,2021-05-28 18:00:00,3.029,6.039,0.336,23.483,2.0,72.961,100.626,53.546,34.794,221.636,0.909
CEG22050062,2021-05-28 19:00:00,3.255,5.647,0.32,30.132,2.0,65.963,100.69,55.105,34.126,219.555,0.764
CEG22050062,2021-05-28 20:00:00,3.481,6.42,0.29,29.38,2.0,63.758,100.771,58.822,33.414,233.538,0.748
CEG22050062,2021-05-28 21:00:00,3.3505000000000003,6.08,0.276,31.326,2.0,60.153,100.786,59.639,33.074,227.816,0.559
CEG22050062,2021-05-28 22:00:00,3.22,5.74,0.299,27.528,2.0,60.549,100.798,58.998,32.976,244.871,1.0979999999999999
CEG22050062,2021-05-28 23:00:00,6.446,10.353,0.277,24.795,2.0,60.73,100.779,61.117,32.701,159.39100000000002,1.637
CEG22050062,2021-05-29 00:00:00,7.389,11.535,0.304,25.598,2.0,59.685,100.733,63.144,31.962,73.911,1.757
CEG22050062,2021-05-29 01:00:00,5.967,9.873,0.269,25.132,2.0,60.856,100.678,65.603,31.371,78.33866666666667,2.428
CEG22050062,2021-05-29 02:00:00,4.802,8.668,0.231,23.5,2.0,61.803,100.633,67.593,30.933,82.76633333333334,2.043
CEG22050062,2021-05-29 03:00:00,5.248,8.915,0.231,21.954,2.0,60.813,100.628,67.865,30.92,87.194,0.823
CEG22050062,2021-05-29 04:00:00,4.815,8.619,0.208,14.999,2.0,63.673,100.647,68.001,30.817,78.193,1.458
CEG22050062,2021-05-29 05:00:00,4.775,8.389,0.209,14.684,2.0,63.657,100.686,68.269,30.632,73.158,1.735
CEG22050062,2021-05-29 06:00:00,4.903,8.651,0.218,14.812,2.0,63.091,100.724,68.23,30.585,87.094,1.464
CEG22050062,2021-05-29 07:00:00,5.954,10.309,0.237,18.456,2.0,61.615,100.753,66.616,31.0,85.335,1.737
CEG22050062,2021-05-29 08:00:00,6.546,11.278,0.225,15.762,2.0,62.403,100.793,61.515,31.899,78.541,2.089
CEG22050062,2021-05-29 09:00:00,7.152,13.579,0.205,5.125,2.0,69.8,100.831,49.353,35.172,122.194,1.143
CEG22050062,2021-05-29 10:00:00,6.849,13.286,0.21225,3.0,2.0,85.553,100.8,36.486,39.859,143.36,0.991
CEG22050062,2021-05-29 11:00:00,6.142,11.556,0.2195,3.0,2.0,104.189,100.75,33.997,41.523,253.666,1.319
CEG22050062,2021-05-29 12:00:00,5.814,10.694,0.22675,3.0,2.0,101.808,100.697,35.333,40.886,266.944,1.483
CEG22050062,2021-05-29 13:00:00,5.926,9.607,0.234,3.0,2.0,105.293,100.645,36.386,40.676,258.64,1.744
CEG22050062,2021-05-29 14:00:00,6.227,10.678,0.251,3.0,2.0,105.966,100.565,34.717,41.379,235.795,1.517
CEG22050062,2021-05-29 15:00:00,4.753,8.04,0.23,3.0,2.0,108.359,100.488,34.532,42.165,193.117,1.179
CEG22050062,2021-05-29 16:00:00,5.189,9.497,0.295,3.0,2.0,105.268,100.436,34.347,42.114,255.061,1.214
CEG22050062,2021-05-29 17:00:00,5.832,9.284,0.426,4.668,42.716,90.946,100.396,40.086,39.498,187.719,0.853
CEG22050062,2021-05-29 18:00:00,6.078,10.958,0.443,13.513666666666666,42.716,66.311,100.461,47.409,36.627,222.436,1.061
CEG22050062,2021-05-29 19:00:00,5.664,9.899,0.412,22.359333333333332,42.716,63.962,100.523,51.217,35.096,177.862,0.556
CEG22050062,2021-05-29 20:00:00,6.367,10.194,0.375,31.205,42.716,63.493,100.55,51.08,34.792,246.164,0.446
CEG22050062,2021-05-29 21:00:00,6.629,11.266,0.349,30.655,42.716,61.225,100.561,52.043,34.537,217.144,0.578
CEG22050062,2021-05-29 22:00:00,8.928,13.501,0.372,32.677,42.716,57.292,100.576,51.911,34.405,231.347,0.483
CEG22050062,2021-05-29 23:00:00,9.89,15.907,0.386,26.084,42.716,60.409,100.583,52.544,34.316,153.046,0.495
CEG22050062,2021-05-30 00:00:00,11.507,20.118,0.396,32.239,42.716,56.169,100.548,55.109,34.101,213.765,0.511
CEG22050062,2021-05-30 01:00:00,11.342,18.87,0.408,31.337666666666664,42.716,52.594,100.518,58.677,33.602,125.276,1.274
CEG22050062,2021-05-30 02:00:00,8.714,14.622,0.346,30.436333333333334,42.716,54.696,100.483,62.22,32.668,134.804,1.363
CEG22050062,2021-05-30 03:00:00,7.691,11.756,0.322,29.535,42.716,55.959,100.467,62.413,32.426,98.078,1.259
CEG22050062,2021-05-30 04:00:00,6.2,9.859,0.264,22.297,42.716,59.581,100.457,63.499,31.806,86.342,1.858
CEG22050062,2021-05-30 05:00:00,5.995,9.586,0.249,20.369,42.716,59.891,100.483,63.563,31.57,86.371,1.522
CEG22050062,2021-05-30 06:00:00,6.07,9.837,0.244,16.084,42.716,61.389,100.534,62.117,31.525,90.93933333333332,1.882
CEG22050062,2021-05-30 07:00:00,7.144,11.199,0.25,15.042,42.716,61.751,100.558,58.319,32.232,95.50766666666667,1.674
CEG22050062,2021-05-30 08:00:00,7.902,12.822,0.25,9.805,42.716,64.916,100.581,53.476,33.548,100.076,1.555
CEG22050062,2021-05-30 09:00:00,8.783,14.911,0.253,4.41,67.248,72.652,100.584,45.647,36.262,154.461,1.2
CEG22050062,2021-05-30 10:00:00,7.748,14.685,0.225,4.41,67.248,95.645,100.543,43.62166666666666,41.417,161.673,1.392
CEG22050062,2021-05-30 11:00:00,8.086,15.044,0.197,4.41,67.248,109.133,100.498,41.596333333333334,41.588,215.852,1.44
CEG22050062,2021-05-30 12:00:00,7.31,11.452,0.169,4.41,2.0,115.176,100.447,39.571,41.759,223.115,1.253
CEG22050062,2021-05-30 13:00:00,6.004,8.67,0.195,4.41,2.0,114.09100000000001,100.375,37.54566666666666,41.93,247.144,1.423
CEG22050062,2021-05-30 14:00:00,6.528,12.549,0.26,4.41,2.0,113.006,100.312,35.520333333333326,42.101,235.183,1.58
CEG22050062,2021-05-30 15:00:00,5.866,10.305,0.386,4.41,2.0,111.921,100.26,33.495,42.272,259.85,1.66
CEG22050062,2021-05-30 16:00:00,6.033,10.825,0.395,3.0,2.0,97.505,100.213,35.819,41.599,251.021,1.268
CEG22050062,2021-05-30 17:00:00,6.502,11.842,0.405,8.936,2.0,88.145,100.206,39.552,39.859,273.018,1.336
CEG22050062,2021-05-30 18:00:00,7.425,14.664,0.498,16.86433333333333,2.0,70.278,100.226,48.073,36.764,250.169,1.152
CEG22050062,2021-05-30 19:00:00,7.044,13.717,0.453,24.792666666666662,2.0,61.854,100.247,53.686,35.07,201.485,0.962
CEG22050062,2021-05-30 20:00:00,6.652,13.005,0.379,32.721,2.0,64.376,100.262,55.351,34.41,260.577,0.706
CEG22050062,2021-05-30 21:00:00,6.847,12.915,0.352,31.164,2.0,61.234,100.301,55.292,34.54,201.254,0.634
CEG22050062,2021-05-30 22:00:00,7.101,13.533,0.341,31.53,2.0,58.623,100.349,56.204,34.485,141.191,0.574
CEG22050062,2021-05-30 23:00:00,6.224,12.063,0.297,25.63,2.0,61.114,100.361,57.029,34.248,166.069,0.537
CEG22050062,2021-05-31 00:00:00,7.427,13.041,0.3,26.253,2.0,60.556,100.32,57.846,33.994,86.091,1.342
CEG22050062,2021-05-31 01:00:00,6.702,12.048,0.274,16.495,2.0,65.608,100.276,57.074,33.769,101.531,1.143
CEG22050062,2021-05-31 02:00:00,7.816,13.151,0.289,14.152,2.0,65.943,100.228,56.973,33.506,86.81,1.046
CEG22050062,2021-05-31 03:00:00,6.911,11.138,0.278,11.887,2.0,66.976,100.227,56.496,33.357,122.32,0.5
CEG22050062,2021-05-31 04:00:00,6.407,10.266,0.293,10.318,2.0,67.27,100.228,56.103,33.402,89.133,0.488
CEG22050062,2021-05-31 05:00:00,6.654,10.255,0.298,11.242,2.0,66.695,100.259,55.774,33.421,120.453,0.7135
CEG22050062,2021-05-31 06:00:00,9.053,14.857,0.376,25.42,2.0,59.117,100.315,58.693,33.314,141.489,0.939
CEG22050062,2021-05-31 07:00:00,8.729,15.285,0.356,12.798,2.0,66.006,100.344,54.573,33.682,125.267,1.21
CEG22050062,2021-05-31 08:00:00,8.541,15.199,0.283,3.0,2.0,72.869,100.36,47.434,34.824,127.216,1.411
CEG22050062,2021-05-31 09:00:00,7.639,13.835,0.214,3.0,2.0,82.382,100.383,40.444,37.091,104.631,1.191
